DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2022-08-22 20:00:00,5,25207.52,329.02,106.93,0.0,29.8,1197.18,1387.54,23.05
2022-08-22 21:00:00,5,17944.34,212.79,85.68,0.0,23.13,930.16,1074.02,19.51
2022-08-22 22:00:00,5,12817.38,139.47,79.51,0.0,22.65,687.24,808.86,18.49
2022-08-22 23:00:00,5,10894.78,128.75,67.86,0.0,26.46,570.17,691.86,20.01
2022-08-23 00:00:00,5,13885.5,198.48,66.49,0.16,49.59,598.76,748.46,35.97
2022-08-23 01:00:00,5,22216.8,329.02,123.38,3.35,83.92,737.98,928.71,43.57
2022-08-23 02:00:00,5,28198.24,223.52,389.34,42.2,98.23,933.2,1148.26,42.05
2022-08-23 03:00:00,5,29052.73,26.6,471.59,492.1,99.18,1302.98,1520.02,38.0
2022-08-23 04:00:00,5,3952.03,1.58,56.89,277.52,39.1,199.43,231.3,11.53
2022-08-23 05:00:00,5,2670.29,0.92,36.67,240.33,31.95,144.08,168.82,12.41
2022-08-23 06:00:00,5,2216.34,0.63,30.5,246.05,29.56,152.89,179.17,13.17
2022-08-23 07:00:00,5,1895.9,0.83,31.19,234.6,28.13,143.5,169.39,13.81
2022-08-23 08:00:00,5,1602.17,1.45,32.56,197.41,27.89,105.19,128.48,13.05
2022-08-23 09:00:00,5,1415.25,2.07,34.96,151.63,27.42,69.1,89.36,10.77
2022-08-23 10:00:00,5,3204.35,4.41,84.31,72.24,35.29,78.85,105.94,14.06
2022-08-23 11:00:00,5,6301.88,29.5,132.98,3.53,51.02,119.79,159.42,19.51
2022-08-23 12:00:00,5,8651.73,79.57,130.24,0.0,64.85,173.2,229.88,25.84
2022-08-23 13:00:00,5,13885.5,175.24,135.72,0.0,86.78,317.16,418.08,45.6
2022-08-23 14:00:00,5,20721.44,296.83,134.35,0.0,104.9,543.0,703.17,66.88
2022-08-23 15:00:00,5,26916.5,396.97,138.46,0.0,122.07,782.78,990.95,94.23
2022-08-23 16:00:00,5,30761.72,464.92,149.43,0.0,127.79,950.52,1180.54,98.29
2022-08-23 17:00:00,5,31616.21,464.92,171.36,0.0,103.95,970.41,1184.99,64.85
2022-08-23 18:00:00,5,27771.0,375.51,200.15,0.0,80.11,895.39,1077.54,45.09
2022-08-23 19:00:00,5,18585.21,194.91,189.19,0.0,48.16,709.34,849.67,25.08
2022-08-23 20:00:00,5,11856.08,79.57,142.57,0.0,28.37,581.27,700.4,15.83
2022-08-23 21:00:00,5,8544.92,34.42,106.93,0.0,21.93,502.2,610.58,14.06
2022-08-23 22:00:00,5,7156.37,24.14,84.31,0.0,21.22,433.22,534.75,13.81
2022-08-23 23:00:00,5,6729.13,32.63,67.17,0.0,23.84,374.64,470.37,14.44
2022-08-24 00:00:00,5,8651.73,77.78,65.12,0.46,38.15,380.02,484.03,22.04
2022-08-24 01:00:00,5,13031.01,141.26,106.93,5.28,61.99,440.01,559.82,27.87
2022-08-24 02:00:00,5,18371.58,102.82,274.18,55.79,81.06,617.48,763.35,33.94
2022-08-24 03:00:00,5,20935.06,19.67,331.76,406.27,88.69,960.45,1121.34,36.98
2022-08-24 04:00:00,5,3952.03,1.73,57.58,268.94,41.01,232.54,265.67,12.16
2022-08-24 05:00:00,5,2349.85,1.56,35.3,205.99,29.33,132.41,155.55,12.92
2022-08-24 06:00:00,5,1815.8,1.65,29.82,188.83,27.18,106.9,129.1,13.17
2022-08-24 07:00:00,5,1535.42,1.77,32.22,161.65,27.18,82.58,104.18,13.17
2022-08-24 08:00:00,5,1468.66,2.24,37.7,137.33,29.56,64.34,85.32,12.79
2022-08-24 09:00:00,5,1482.01,2.37,42.5,114.44,30.52,53.35,73.29,11.53
2022-08-24 10:00:00,5,5126.95,25.26,112.41,28.25,46.25,88.85,122.39,19.51
2022-08-24 11:00:00,5,11215.21,132.32,132.98,0.42,71.53,166.8,222.41,28.63
2022-08-24 12:00:00,5,15594.48,223.52,138.46,0.0,86.78,257.62,339.84,32.42
2022-08-24 13:00:00,5,23284.91,361.2,152.17,0.0,96.32,500.53,647.67,39.52
2022-08-24 14:00:00,5,31188.96,500.68,156.28,0.0,93.46,811.78,1032.86,45.6
2022-08-24 15:00:00,5,35034.18,557.9,152.17,0.0,90.6,1057.01,1329.68,57.25
2022-08-24 16:00:00,5,37597.66,600.81,146.69,0.0,88.69,1229.3,1531.17,58.77
2022-08-24 17:00:00,5,40588.38,672.34,141.2,0.0,69.62,1351.46,1630.43,30.65
2022-08-24 18:00:00,5,39306.64,636.58,161.77,0.0,55.79,1335.19,1548.6,19.76
2022-08-24 19:00:00,5,23284.91,311.14,202.89,0.0,49.11,800.38,910.36,12.54
2022-08-24 20:00:00,5,20080.57,253.92,172.73,0.0,36.24,745.2,850.02,12.41
2022-08-24 21:00:00,5,16876.22,193.12,146.69,0.0,33.38,684.9,789.27,15.71
2022-08-24 22:00:00,5,13244.63,135.9,128.87,0.0,35.76,591.42,690.75,17.99
2022-08-24 23:00:00,5,10467.53,103.71,109.67,0.0,37.19,494.98,587.49,16.21
2022-08-25 00:00:00,5,11215.21,132.32,97.33,0.03,50.54,466.9,568.53,22.29
2022-08-25 01:00:00,5,8438.11,128.75,74.03,0.33,60.08,264.77,336.85,24.07
2022-08-25 02:00:00,5,10681.15,178.81,78.14,0.84,79.15,274.67,360.1,35.97
2022-08-25 03:00:00,5,12283.33,178.81,124.75,2.08,98.23,325.29,425.7,46.61
2022-08-25 04:00:00,5,4112.24,15.87,105.56,45.78,51.5,120.78,155.61,17.99
2022-08-25 05:00:00,5,2750.4,3.44,63.75,147.34,40.53,114.01,140.05,13.43
2022-08-25 06:00:00,5,2456.67,1.63,40.78,268.94,37.19,167.58,192.87,11.78
2022-08-25 07:00:00,5,2323.15,1.02,35.3,317.57,35.76,194.87,220.27,11.53
2022-08-25 08:00:00,5,1949.31,0.78,39.41,234.6,34.81,138.23,161.33,11.91
2022-08-25 09:00:00,5,1548.77,0.41,43.53,127.32,31.95,69.02,88.19,11.15
2022-08-25 10:00:00,5,2136.23,0.1,64.43,61.51,33.38,50.02,71.06,12.67
2022-08-25 11:00:00,5,3364.56,1.82,94.59,15.56,37.19,60.22,88.9,16.47
2022-08-25 12:00:00,5,3952.03,9.72,98.71,1.27,39.1,76.71,114.78,21.28
2022-08-25 13:00:00,5,11856.08,144.84,108.3,0.0,72.48,271.31,383.74,57.25
2022-08-25 14:00:00,5,21789.55,314.71,119.27,0.0,101.09,582.62,802.9,85.12
2022-08-25 15:00:00,5,29907.23,457.76,123.38,0.0,122.07,910.27,1244.01,114.5
2022-08-25 16:00:00,5,35461.43,572.2,130.24,0.0,139.24,1158.11,1577.39,135.78
2022-08-25 17:00:00,5,35461.43,586.51,124.75,0.0,102.04,1198.82,1621.6,80.05
2022-08-25 18:00:00,5,29907.23,493.53,105.56,0.0,54.84,1075.2,1441.71,32.93
2022-08-25 19:00:00,5,20721.44,314.71,91.85,0.0,29.8,839.0,1123.28,19.51
2022-08-25 20:00:00,5,13244.63,166.3,80.2,0.0,20.5,633.71,854.59,14.06
2022-08-25 21:00:00,5,8865.36,81.36,69.92,0.0,17.64,508.07,684.31,12.29
2022-08-25 22:00:00,5,6408.69,41.13,65.12,0.0,17.88,431.23,568.71,10.64
2022-08-25 23:00:00,5,5874.63,37.55,62.38,0.0,21.22,400.99,519.25,10.89
2022-08-26 00:00:00,5,8010.86,82.25,69.23,0.59,37.19,429.93,551.54,19.0
2022-08-26 01:00:00,5,11322.02,146.63,90.48,0.88,59.13,433.61,553.15,26.09
2022-08-26 02:00:00,5,15594.48,205.64,135.72,3.84,80.11,488.59,624.1,42.05
2022-08-26 03:00:00,5,19439.7,155.57,296.12,28.61,99.18,610.44,764.55,55.22
2022-08-26 04:00:00,5,3898.62,9.39,91.85,134.47,46.73,164.02,203.1,12.03
2022-08-26 05:00:00,5,3150.94,3.46,72.66,168.8,50.54,153.75,187.31,10.01
2022-08-26 06:00:00,5,3017.43,1.03,69.92,181.67,54.84,178.66,213.64,8.61
2022-08-26 07:00:00,5,2803.8,0.2,58.26,237.46,51.98,214.45,246.73,7.35
2022-08-26 08:00:00,5,2616.88,0.38,52.09,300.41,51.5,233.13,262.81,7.16
2022-08-26 09:00:00,5,2429.96,0.41,54.84,300.41,52.93,221.68,248.96,6.52
2022-08-26 10:00:00,5,2883.91,0.27,80.2,246.05,61.04,214.93,244.21,7.6
2022-08-26 11:00:00,5,4005.43,0.03,116.53,161.65,74.39,241.97,277.83,8.49
2022-08-26 12:00:00,5,5073.55,0.0,150.8,97.27,86.78,296.31,341.35,9.5
2022-08-26 13:00:00,5,8865.36,10.17,238.54,14.66,97.27,428.12,501.3,21.53
2022-08-26 14:00:00,5,13031.01,46.49,279.66,0.0,92.51,581.95,685.6,27.11
2022-08-26 15:00:00,5,14526.37,67.06,263.21,0.0,77.25,652.73,768.15,23.56
2022-08-26 16:00:00,5,15808.11,106.39,213.86,0.0,61.99,675.02,810.12,21.53
2022-08-26 17:00:00,5,16662.6,146.63,161.77,0.0,48.64,653.65,799.59,16.72
2022-08-26 18:00:00,5,15380.86,144.84,117.9,0.0,35.29,591.43,733.48,14.69
2022-08-26 19:00:00,5,13244.63,123.38,90.48,0.0,26.94,532.56,668.98,15.45
2022-08-26 20:00:00,5,11535.64,104.61,76.77,0.0,21.93,489.99,618.97,14.31
2022-08-26 21:00:00,5,10681.15,95.67,71.97,0.0,20.5,474.03,597.48,13.05
2022-08-26 22:00:00,5,10040.28,84.04,77.46,0.0,23.37,467.28,581.54,12.03
2022-08-26 23:00:00,5,9826.66,82.25,78.83,0.0,25.75,459.71,567.55,12.29
2022-08-27 00:00:00,5,10894.78,106.39,84.31,0.25,36.72,476.41,591.75,18.75
2022-08-27 01:00:00,5,12817.38,139.47,109.67,1.31,54.36,493.57,609.01,21.53
2022-08-27 02:00:00,5,14526.37,148.42,160.4,3.58,69.62,513.52,629.04,24.83
2022-08-27 03:00:00,5,14526.37,101.92,238.54,11.8,76.29,528.03,644.53,30.15
2022-08-27 04:00:00,5,5287.17,6.71,154.91,62.23,66.76,278.08,320.13,5.64
2022-08-27 05:00:00,5,3578.19,1.58,120.64,52.93,64.85,181.45,209.04,5.57
2022-08-27 06:00:00,5,2910.61,0.67,117.9,40.05,72.48,149.91,172.33,4.5
2022-08-27 07:00:00,5,2323.15,0.0,106.93,33.62,72.48,122.84,140.24,3.67
2022-08-27 08:00:00,5,2189.64,0.02,102.82,25.39,69.62,108.22,124.01,4.56
2022-08-27 09:00:00,5,2670.29,1.61,115.16,8.85,71.53,113.58,130.21,6.02
2022-08-27 10:00:00,5,8117.68,92.09,139.83,0.0,85.83,197.68,233.63,15.58
2022-08-27 11:00:00,5,16876.22,257.49,153.54,0.0,103.0,341.11,410.92,26.6
2022-08-27 12:00:00,5,21575.93,346.9,156.28,0.0,113.49,465.77,570.88,45.09
2022-08-27 13:00:00,5,24353.03,389.81,169.99,0.0,143.05,609.78,759.53,87.14
2022-08-27 14:00:00,5,24566.65,382.66,175.48,0.0,154.5,701.9,885.15,116.53
2022-08-27 15:00:00,5,22003.17,332.59,167.25,0.0,144.96,708.17,906.3,127.67
2022-08-27 16:00:00,5,19226.07,286.1,146.69,0.0,125.89,659.39,853.77,116.53
2022-08-27 17:00:00,5,17303.47,261.07,123.38,0.0,99.18,605.45,784.9,87.14
2022-08-27 18:00:00,5,15808.11,239.61,105.56,0.0,72.48,584.19,748.71,62.32
2022-08-27 19:00:00,5,13458.25,200.27,83.63,0.0,48.16,541.33,683.44,42.56
2022-08-27 20:00:00,5,10574.34,151.99,64.43,0.0,32.9,479.32,596.25,32.17
2022-08-27 21:00:00,5,8651.73,118.02,53.47,0.0,26.46,434.43,532.71,28.63
2022-08-27 22:00:00,5,7476.81,99.24,47.98,0.0,23.13,403.94,488.26,24.83
2022-08-27 23:00:00,5,6782.53,87.62,41.81,0.0,20.5,366.36,441.38,17.48
2022-08-28 00:00:00,5,7797.24,107.29,39.41,0.03,28.61,351.76,429.61,18.75
2022-08-28 01:00:00,5,4539.49,57.22,47.98,0.27,34.33,179.95,224.45,12.41
2022-08-28 02:00:00,5,4486.08,62.58,56.89,0.37,48.16,154.09,201.45,13.81
2022-08-28 03:00:00,5,4005.43,58.11,72.66,1.01,62.94,143.12,194.18,12.54
2022-08-28 04:00:00,5,2643.59,25.26,80.88,0.35,57.22,130.14,159.47,4.75
2022-08-28 05:00:00,5,2269.74,19.0,76.09,0.54,52.45,111.21,130.94,3.96
2022-08-28 06:00:00,5,2109.53,14.31,74.03,1.2,48.64,87.12,102.52,4.02
2022-08-28 07:00:00,5,1895.9,6.09,70.6,3.62,43.39,68.16,80.95,3.83
2022-08-28 08:00:00,5,1815.8,1.37,65.8,10.55,39.58,57.43,69.6,4.12
2022-08-28 09:00:00,5,1976.01,0.71,67.17,13.05,41.96,55.43,68.18,4.62
2022-08-28 10:00:00,5,2803.8,9.5,79.51,2.48,50.07,65.72,81.14,6.21
2022-08-28 11:00:00,5,4112.24,34.42,85.68,0.05,60.08,84.65,104.94,8.36
2022-08-28 12:00:00,5,5073.55,53.2,90.48,0.0,66.76,105.61,132.65,10.89
2022-08-28 13:00:00,5,8224.49,101.92,100.08,0.0,68.66,183.3,234.5,18.49
2022-08-28 14:00:00,5,11962.89,160.93,108.3,0.0,63.9,298.37,377.88,22.04
2022-08-28 15:00:00,5,13885.5,196.7,106.93,0.0,59.6,383.06,479.25,23.31
2022-08-28 16:00:00,5,16021.73,250.34,90.48,0.0,53.41,479.45,600.72,24.57
2022-08-28 17:00:00,5,17303.47,289.68,71.29,0.0,42.92,528.03,660.44,19.0
2022-08-28 18:00:00,5,16235.35,278.95,58.26,0.0,36.72,515.68,649.93,21.28
2022-08-28 19:00:00,5,14526.37,253.92,47.3,0.0,32.42,506.45,650.03,24.83
2022-08-28 20:00:00,5,12496.95,218.15,37.7,0.0,25.75,480.73,628.07,21.03
2022-08-28 21:00:00,5,10040.28,171.66,30.85,0.0,20.98,411.64,546.04,16.97
2022-08-28 22:00:00,5,7583.62,123.38,26.39,0.0,19.55,313.89,421.5,14.57
2022-08-28 23:00:00,5,6835.94,108.18,21.76,0.0,21.22,265.8,366.32,14.82
2022-08-29 00:00:00,5,8651.73,143.05,25.02,0.09,35.29,284.45,396.57,23.05
2022-08-29 01:00:00,5,9826.66,168.09,43.18,0.31,51.98,253.87,352.48,25.59
2022-08-29 02:00:00,5,13031.01,223.52,69.92,0.45,76.29,304.92,414.66,33.94
2022-08-29 03:00:00,5,13671.88,207.42,122.01,1.15,94.41,344.9,457.03,43.57
2022-08-29 04:00:00,5,3898.62,14.98,101.45,20.92,44.35,116.67,148.66,14.31
2022-08-29 05:00:00,5,2670.29,1.42,68.55,70.81,32.9,103.99,128.53,12.03
2022-08-29 06:00:00,5,2456.67,0.17,50.72,134.47,32.42,136.33,160.87,12.54
2022-08-29 07:00:00,5,2323.15,0.17,45.93,177.38,34.81,157.94,181.43,12.67
2022-08-29 08:00:00,5,2109.53,0.42,47.3,175.95,38.15,143.47,165.25,11.91
2022-08-29 09:00:00,5,1869.2,0.59,50.72,141.62,39.58,111.68,132.25,10.77
2022-08-29 10:00:00,5,4005.43,2.65,113.79,54.36,49.11,122.55,153.41,16.97
2022-08-29 11:00:00,5,8117.68,33.53,180.96,1.16,67.71,213.72,265.16,24.32
2022-08-29 12:00:00,5,10467.53,63.48,205.64,0.0,74.39,332.67,406.35,24.07
2022-08-29 13:00:00,5,11215.21,84.04,189.19,0.0,65.8,387.36,485.91,23.56
2022-08-29 14:00:00,5,11428.83,101.92,148.06,0.0,54.84,393.57,522.44,25.08
2022-08-29 15:00:00,5,10787.96,108.18,104.19,0.0,47.21,368.59,517.85,26.35
2022-08-29 16:00:00,5,9826.66,114.44,71.97,0.0,42.44,319.27,470.67,24.07
2022-08-29 17:00:00,5,7904.05,103.71,50.72,0.0,33.38,230.93,357.24,15.83
2022-08-29 18:00:00,5,5661.01,76.89,38.73,0.0,25.27,157.16,250.46,12.29
2022-08-29 19:00:00,5,3845.21,46.94,34.27,0.0,19.07,111.52,183.81,11.02
2022-08-29 20:00:00,5,2830.51,29.5,31.53,0.0,15.97,91.41,154.25,10.64
2022-08-29 21:00:00,5,2429.96,22.8,29.47,0.0,15.26,88.19,148.46,10.89
2022-08-29 22:00:00,5,2563.48,26.6,29.13,0.0,17.17,98.8,162.22,11.78
2022-08-29 23:00:00,5,3097.53,38.0,29.13,0.0,20.98,113.2,181.84,13.3
2022-08-30 00:00:00,5,5287.17,80.47,31.87,0.06,34.33,158.02,244.01,22.04
2022-08-30 01:00:00,5,8972.17,155.57,43.87,0.08,58.17,221.07,326.55,31.16
2022-08-30 02:00:00,5,11856.08,219.94,57.58,0.13,78.2,270.32,391.34,41.04
2022-08-30 03:00:00,5,11749.27,218.15,65.8,0.19,85.83,266.48,389.41,47.62
2022-08-30 04:00:00,5,3845.21,38.89,87.74,3.13,57.22,114.71,159.41,16.97
2022-08-30 05:00:00,5,3177.64,13.63,95.96,9.21,51.5,97.43,136.96,15.07
2022-08-30 06:00:00,5,3417.97,13.19,117.9,13.41,72.48,109.77,154.39,14.95
2022-08-30 07:00:00,5,3231.05,14.98,137.09,37.55,105.86,134.4,177.21,9.63
2022-08-30 08:00:00,5,2590.18,11.62,135.72,97.27,118.26,165.69,201.21,3.2
2022-08-30 09:00:00,5,2136.23,4.69,104.19,183.11,95.37,187.83,215.55,0.18
2022-08-30 10:00:00,5,11749.27,60.8,246.76,38.62,91.55,338.73,403.46,23.05
2022-08-30 11:00:00,5,22644.04,257.49,244.02,0.26,106.81,488.76,600.77,40.02
2022-08-30 12:00:00,5,27771.0,382.66,216.6,0.0,118.26,605.13,768.91,57.25
2022-08-30 13:00:00,5,32897.95,472.07,216.6,0.0,143.05,816.9,1043.52,89.17
2022-08-30 14:00:00,5,38024.9,557.9,208.38,0.0,125.89,1077.73,1359.79,73.97
2022-08-30 15:00:00,5,41870.12,615.12,197.41,0.0,99.18,1324.68,1636.1,49.65
2022-08-30 16:00:00,5,35461.43,472.07,213.86,0.0,83.92,1202.32,1433.4,31.66
2022-08-30 17:00:00,5,28198.24,346.9,191.93,0.0,62.94,1023.26,1215.08,17.48
2022-08-30 18:00:00,5,19866.94,223.52,154.91,0.0,44.82,808.11,966.26,11.27
2022-08-30 19:00:00,5,14312.74,151.99,101.45,0.0,27.89,664.04,810.89,11.15
2022-08-30 20:00:00,5,12069.7,128.75,63.75,0.0,23.37,618.05,772.28,17.99
2022-08-30 21:00:00,5,11108.4,123.38,50.04,0.0,29.09,626.29,791.7,33.44
2022-08-30 22:00:00,5,11001.59,125.17,50.72,0.0,39.58,665.14,839.85,53.7
2022-08-30 23:00:00,5,12176.51,151.99,50.72,0.0,44.35,716.71,900.71,51.68
2022-08-31 00:00:00,5,17944.34,264.64,61.01,0.01,66.76,849.03,1068.44,52.69
2022-08-31 01:00:00,5,12603.76,155.57,126.12,0.22,74.39,581.69,693.03,22.8
2022-08-31 02:00:00,5,14099.12,159.14,164.51,0.76,89.65,605.38,701.51,22.29
2022-08-31 03:00:00,5,13885.5,116.23,197.41,5.05,88.69,601.32,686.87,25.33
2022-08-31 04:00:00,5,4646.3,5.09,102.82,103.0,49.11,278.57,308.24,6.65
2022-08-31 05:00:00,5,2616.88,0.37,57.58,114.44,35.76,166.35,185.71,7.66
2022-08-31 06:00:00,5,1976.01,0.25,41.81,110.15,28.61,121.89,137.29,8.61
2022-08-31 07:00:00,5,1735.69,0.88,38.04,104.43,26.46,101.28,115.16,8.36
2022-08-31 08:00:00,5,1695.63,2.04,38.73,107.29,27.66,91.58,105.89,8.87
2022-08-31 09:00:00,5,1762.39,2.46,42.5,111.58,28.61,86.48,101.98,10.13
2022-08-31 10:00:00,5,5874.63,25.7,124.75,32.19,46.73,135.03,168.85,21.03
2022-08-31 11:00:00,5,12283.33,130.53,146.69,0.41,69.62,222.92,285.55,29.39
2022-08-31 12:00:00,5,15594.48,207.42,127.49,0.0,76.29,300.19,390.03,32.17
2022-08-31 13:00:00,5,15594.48,212.79,116.53,0.0,73.43,347.2,451.82,34.45
2022-08-31 14:00:00,5,13885.5,177.03,109.67,0.0,64.85,357.4,461.61,31.16
2022-08-31 15:00:00,5,11749.27,137.69,106.93,0.0,57.22,345.96,440.45,27.61
2022-08-31 16:00:00,5,11108.4,128.75,104.19,0.0,52.93,347.54,436.1,24.07
2022-08-31 17:00:00,5,12603.76,159.14,95.96,0.0,47.21,386.95,479.94,18.75
2022-08-31 18:00:00,5,11856.08,153.78,82.25,0.0,38.62,381.45,470.56,17.73
2022-08-31 19:00:00,5,10681.15,139.47,69.92,0.0,33.86,374.88,467.64,20.01
2022-08-31 20:00:00,5,9506.23,128.75,59.63,0.0,30.52,370.03,469.27,20.77
2022-08-31 21:00:00,5,8331.3,116.23,50.72,0.0,27.42,360.14,464.92,19.76
2022-08-31 22:00:00,5,7263.18,104.61,43.53,0.0,25.27,339.14,441.06,16.09
2022-08-31 23:00:00,5,7370.0,109.97,42.16,0.0,27.89,338.85,436.06,14.44
2022-09-01 00:00:00,5,10040.28,157.36,52.78,0.03,44.82,389.26,493.89,20.52
2022-09-01 01:00:00,5,6034.85,79.57,87.05,0.89,65.8,232.18,284.12,15.45
2022-09-01 02:00:00,5,6568.91,73.31,105.56,4.38,77.25,233.47,284.46,19.76
2022-09-01 03:00:00,5,5981.45,33.08,128.87,29.33,73.43,237.39,283.7,22.04
2022-09-01 04:00:00,5,4165.65,5.87,95.96,118.73,54.84,210.14,242.95,17.23
2022-09-01 05:00:00,5,3017.43,1.75,65.8,163.08,43.87,183.19,208.84,14.95
2022-09-01 06:00:00,5,2162.93,0.99,50.04,143.05,34.81,130.61,150.14,12.29
2022-09-01 07:00:00,5,1922.61,0.44,50.72,101.57,33.86,91.42,106.19,8.61
2022-09-01 08:00:00,5,2136.23,0.33,60.32,77.25,38.15,88.01,101.69,7.47
2022-09-01 09:00:00,5,2643.59,0.17,76.09,53.64,42.92,96.52,110.65,8.49
2022-09-01 10:00:00,5,9185.79,88.51,130.24,0.97,67.71,182.4,218.66,16.72
2022-09-01 11:00:00,5,20935.06,314.71,141.2,0.0,101.09,362.02,439.6,25.08
2022-09-01 12:00:00,5,29052.73,472.07,150.8,0.0,114.44,557.33,682.35,39.01
2022-09-01 13:00:00,5,32470.7,522.14,160.4,0.0,122.07,735.52,916.38,63.33
2022-09-01 14:00:00,5,33752.44,536.44,157.65,0.0,119.21,881.5,1116.37,79.04
2022-09-01 15:00:00,5,32897.95,514.98,150.8,0.0,115.39,974.79,1235.72,91.2
2022-09-01 16:00:00,5,30334.47,464.92,143.95,0.0,110.63,967.05,1201.88,84.1
2022-09-01 17:00:00,5,26916.5,411.27,135.72,0.0,94.41,867.58,1044.67,53.7
2022-09-01 18:00:00,5,23284.91,350.48,126.12,0.0,76.29,771.23,899.89,32.93
2022-09-01 19:00:00,5,17730.71,246.76,115.16,0.0,59.6,629.5,716.26,21.03
2022-09-01 20:00:00,5,12603.76,155.57,106.93,0.0,50.54,508.24,571.73,16.09
2022-09-01 21:00:00,5,9613.04,103.71,101.45,0.0,46.25,444.23,500.73,14.06
2022-09-01 22:00:00,5,8010.86,76.89,97.33,0.0,45.78,410.24,463.46,12.54
2022-09-01 23:00:00,5,6942.75,59.01,89.11,0.0,44.35,379.58,431.38,10.77
2022-09-02 00:00:00,5,7370.0,69.74,81.57,0.45,50.54,370.75,429.52,14.19
2022-09-02 01:00:00,5,7476.81,69.74,100.08,6.88,61.99,338.26,389.11,12.16
2022-09-02 02:00:00,5,8865.36,57.22,163.14,36.84,74.39,369.12,423.69,13.3
2022-09-02 03:00:00,5,9185.79,22.58,208.38,174.52,92.51,471.14,529.9,10.51
2022-09-02 04:00:00,5,4806.52,5.03,93.22,311.85,64.85,321.27,355.38,4.37
2022-09-02 05:00:00,5,3738.4,1.56,51.41,389.1,51.5,315.38,343.22,4.75
2022-09-02 06:00:00,5,3257.75,0.6,36.67,400.54,41.01,303.62,326.16,6.46
2022-09-02 07:00:00,5,2483.37,0.46,36.67,311.85,34.81,217.17,234.29,7.47
2022-09-02 08:00:00,5,2056.12,0.58,44.55,226.02,37.19,156.72,171.46,7.28
2022-09-02 09:00:00,5,2109.53,0.57,58.95,168.8,43.39,132.33,146.77,7.54
2022-09-02 10:00:00,5,5020.14,1.47,150.8,66.52,61.99,176.59,203.23,13.93
2022-09-02 11:00:00,5,10040.28,36.21,244.02,0.71,82.97,292.04,340.15,18.49
2022-09-02 12:00:00,5,12496.95,58.11,265.96,0.0,83.92,431.36,500.59,17.99
2022-09-02 13:00:00,5,13565.06,59.01,252.25,0.0,75.34,568.75,669.48,21.03
2022-09-02 14:00:00,5,13885.5,56.77,211.12,0.0,62.94,648.72,786.63,23.05
2022-09-02 15:00:00,5,12390.14,49.17,160.4,0.0,49.11,632.86,793.08,23.56
2022-09-02 16:00:00,5,10253.91,46.49,119.27,0.0,38.62,537.62,692.25,19.76
2022-09-02 17:00:00,5,7583.62,33.97,87.74,0.0,26.7,399.64,518.88,11.65
2022-09-02 18:00:00,5,4913.33,10.39,63.06,0.77,16.21,288.02,372.79,7.41
2022-09-02 19:00:00,5,2990.72,0.19,36.67,16.99,10.49,216.35,273.18,5.83
2022-09-02 20:00:00,5,2243.04,0.0,22.96,32.54,8.58,182.44,223.45,5.26
2022-09-02 21:00:00,5,1976.01,0.0,19.71,36.84,8.23,161.91,195.01,5.26
2022-09-02 22:00:00,5,1895.9,0.0,21.25,32.54,8.7,145.27,174.91,5.51
2022-09-02 23:00:00,5,1976.01,0.04,27.42,23.96,10.37,129.0,157.28,6.27
2022-09-03 00:00:00,5,2696.99,5.09,42.84,8.4,15.97,125.59,157.4,9.5
2022-09-03 01:00:00,5,3845.21,22.35,52.78,1.25,24.56,128.01,164.5,12.92
2022-09-03 02:00:00,5,4646.3,38.89,54.15,0.58,31.47,131.38,172.52,17.23
2022-09-03 03:00:00,5,4272.46,29.95,62.38,2.03,34.81,121.43,163.04,19.76
2022-09-03 04:00:00,5,2216.34,0.72,46.61,61.51,20.27,65.02,83.3,8.99
2022-09-03 05:00:00,5,1869.2,0.1,34.62,82.25,16.93,53.55,67.06,7.03
2022-09-03 06:00:00,4,1668.93,0.03,32.9,67.95,18.6,45.85,59.17,7.41
2022-09-03 07:00:00,4,1388.55,0.0,30.5,47.21,18.84,34.84,45.95,7.22
2022-09-03 08:00:00,4,1268.39,0.03,29.13,28.61,14.19,26.2,34.56,7.03
2022-09-03 09:00:00,3,1214.98,0.27,29.13,16.45,11.8,20.99,28.02,6.65
2022-09-03 10:00:00,3,1642.23,5.7,36.67,3.08,15.26,23.73,34.48,8.49
2022-09-03 11:00:00,4,2109.53,13.08,39.76,0.23,17.88,31.47,47.83,10.89
2022-09-03 12:00:00,4,2056.12,9.95,39.41,0.45,16.21,37.84,58.7,12.16
2022-09-03 13:00:00,4,2243.04,14.31,35.3,0.16,16.69,48.05,77.87,13.93
2022-09-03 14:00:00,5,2323.15,19.89,29.47,0.01,16.69,55.28,95.7,14.06
2022-09-03 15:00:00,5,2243.04,21.68,25.02,0.01,15.74,57.12,103.71,13.17
2022-09-03 16:00:00,5,2189.64,23.92,21.76,0.0,14.9,53.92,100.17,11.02
2022-09-03 17:00:00,4,1895.9,21.46,19.54,0.0,12.28,43.63,84.4,7.54
2022-09-03 18:00:00,4,1495.36,15.42,17.31,0.01,9.78,36.94,72.2,6.21
2022-09-03 19:00:00,4,1255.04,10.95,15.08,0.02,7.87,35.82,69.25,5.83
2022-09-03 20:00:00,4,1255.04,10.62,13.37,0.01,7.39,40.86,77.08,6.14
