2022-10-09,ID,Jakarta,pressure,72,1010.2,1015.4,1012.9,23.46
2022-03-17,ID,Jakarta,temperature,52,24.7,35.8,27.5,81.13
2020-10-13,ID,Jakarta,temperature,58,25.0,36.7,29.1,97.19
2019-01-15,ID,Jakarta,dew,13,22.0,24.0,23.0,3.56
2018-02-09,ID,Jakarta,pm25,47,53.0,173.0,95.0,14181.4
2021-09-19,ID,Jakarta,wind-speed,52,1.1,5.8,2.5,12.78
2019-12-24,ID,Jakarta,wind-gust,72,0.3,11.9,3.3,128.83
2021-06-29,ID,Jakarta,pm10,66,33.0,85.0,57.0,2069.45
2020-11-24,ID,Jakarta,pm25,62,14.0,174.0,68.0,10758.4
2020-03-17,ID,Jakarta,pm10,69,14.0,59.0,34.0,1872.24
2019-01-23,ID,Jakarta,wind-gust,27,1.9,6.4,2.7,26.56
2023-03-27,ID,Jakarta,temperature,45,24.0,31.0,28.5,71.2
2021-04-26,ID,Jakarta,dew,22,22.0,25.0,23.0,15.89
2021-01-15,ID,Jakarta,wind-speed,56,0.1,5.3,2.5,16.38
2019-12-12,ID,Jakarta,wind-gust,72,0.4,11.2,2.6,76.7
2018-02-10,ID,Jakarta,pm10,71,15.0,53.0,45.0,1608.49
2023-02-16,ID,Jakarta,wind-speed,72,2.5,6.1,4.1,8.41
2019-11-08,ID,Jakarta,humidity,72,10.0,10.0,10.0,0.0
2023-04-07,ID,Jakarta,wind-speed,54,0.7,3.6,2.0,6.36
2021-04-19,ID,Jakarta,wind-speed,57,0.1,5.5,2.5,16.32
2019-12-23,ID,Jakarta,temperature,72,25.1,40.0,26.8,263.09
2023-07-26,ID,Jakarta,pm25,47,70.0,164.0,129.0,7778.31
2020-10-18,ID,Jakarta,humidity,58,56.8,94.0,76.4,1059.26
2020-10-28,ID,Jakarta,wind-gust,45,3.0,9.4,4.5,36.02
2022-05-28,ID,Jakarta,temperature,42,25.3,33.2,27.6,55.12
2021-09-05,ID,Jakarta,temperature,60,26.0,35.1,29.5,84.56
2019-08-05,ID,Jakarta,wind-speed,33,1.0,3.4,2.6,4.41
2019-04-15,ID,Jakarta,pressure,48,1007.5,1011.0,1009.0,13.62
2022-03-10,ID,Jakarta,pm25,48,57.0,159.0,97.0,10743.8
2019-01-20,ID,Jakarta,wind-speed,72,3.0,3.0,3.0,0.0
2022-04-11,ID,Jakarta,wind-gust,72,0.1,9.3,2.9,57.12
2023-02-21,ID,Jakarta,pressure,72,1008.0,1012.0,1010.0,17.53
2020-09-06,ID,Jakarta,humidity,50,47.1,78.0,65.5,864.83
2020-06-11,ID,Jakarta,pm10,69,22.0,75.0,57.0,1383.22
2022-06-24,ID,Jakarta,temperature,72,25.7,34.2,27.0,91.66
2021-07-30,ID,Jakarta,wind-speed,55,0.1,5.5,1.5,17.58
2022-01-17,ID,Jakarta,wind-speed,40,0.2,6.8,2.3,29.54
2022-09-14,ID,Jakarta,temperature,72,23.8,36.5,28.5,162.03
2023-09-10,ID,Jakarta,temperature,57,24.0,33.5,29.0,83.54
2022-01-05,ID,Jakarta,wind-speed,49,0.1,3.6,1.5,9.09
2019-03-09,ID,Jakarta,wind-gust,36,0.9,12.5,3.4,139.82
2021-09-25,ID,Jakarta,humidity,64,45.5,83.0,70.0,1587.17
2022-12-29,ID,Jakarta,wind-speed,72,1.0,6.9,3.3,25.08
2023-08-25,ID,Jakarta,pressure,66,1008.0,1012.0,1011.0,18.45
2020-11-29,ID,Jakarta,wind-speed,53,0.9,12.0,4.1,61.56
2021-10-26,ID,Jakarta,pressure,72,1009.6,1013.8,1011.8,13.73
2023-02-18,ID,Jakarta,pressure,72,1006.0,1011.0,1010.0,21.23
2022-05-31,ID,Jakarta,wind-speed,63,0.1,5.3,1.2,29.53
2023-05-01,ID,Jakarta,pm25,40,43.0,159.0,89.0,10540.5
2023-06-06,ID,Jakarta,humidity,60,62.0,170.0,85.5,5005.07
2021-11-14,ID,Jakarta,wind-gust,72,0.3,9.7,4.0,101.6
2020-07-26,ID,Jakarta,wind-speed,54,0.7,8.1,4.1,46.06
2018-05-28,ID,Jakarta,pm10,69,40.0,110.0,60.0,3304.58
2022-02-02,ID,Jakarta,pressure,52,1007.0,1014.1,1011.0,41.45
2022-10-21,ID,Jakarta,humidity,72,53.1,84.6,69.8,1033.12
2021-05-30,ID,Jakarta,pm10,69,27.0,70.0,45.0,1752.2
2019-05-06,ID,Jakarta,humidity,72,50.3,86.9,75.4,1589.12
2022-03-21,ID,Jakarta,temperature,63,26.0,35.2,29.0,64.86
2021-12-27,ID,Jakarta,dew,30,23.0,25.0,24.5,3.4
2021-11-08,ID,Jakarta,wind-gust,17,0.4,10.4,4.8,115.08
2020-05-17,ID,Jakarta,pressure,72,1007.1,1011.6,1009.5,16.98
2019-04-16,ID,Jakarta,dew,48,22.0,23.5,22.5,2.39
2023-07-08,ID,Jakarta,pressure,57,1009.0,1013.0,1012.0,14.32
2020-10-13,ID,Jakarta,pm10,69,41.0,78.0,59.0,1024.83
2021-05-07,ID,Jakarta,pm25,62,16.0,142.0,99.0,12734.5
2023-01-30,ID,Jakarta,pm25,70,44.0,166.0,70.0,9405.19
2019-01-10,ID,Jakarta,pressure,48,1008.0,1012.0,1010.5,11.38
2023-10-02,ID,Jakarta,pressure,63,1009.0,1014.0,1012.0,24.1
2019-12-28,ID,Jakarta,humidity,72,61.0,93.0,75.8,1185.43
2020-01-24,ID,Jakarta,pm25,71,6.0,170.0,92.0,14649.5
2022-07-07,ID,Jakarta,wind-speed,72,0.7,3.6,1.5,7.87
2021-07-30,ID,Jakarta,wind-gust,24,0.1,9.3,2.1,73.81
2021-03-19,ID,Jakarta,pm25,71,1.0,154.0,107.0,25315.9
2020-09-30,ID,Jakarta,wind-speed,51,0.9,9.0,5.1,61.86
2022-08-14,ID,Jakarta,pm25,71,30.0,162.0,102.0,15339.5
2019-12-05,ID,Jakarta,pm25,69,15.0,161.0,121.0,15536.1
2022-10-08,ID,Jakarta,wind-gust,72,0.1,3.2,0.6,11.06
2022-08-29,ID,Jakarta,pressure,72,1010.2,1014.0,1011.7,13.34
2020-10-30,ID,Jakarta,pm25,24,46.0,288.0,80.0,32353.0
2022-11-26,ID,Jakarta,wind-gust,6,0.1,0.2,0.1,0.03
2022-09-25,ID,Jakarta,humidity,72,44.9,90.0,65.6,2602.61
2021-04-24,ID,Jakarta,pressure,62,1007.0,1014.2,1010.8,41.2
2020-08-19,ID,Jakarta,pressure,72,1007.0,1012.8,1010.0,28.63
2022-09-19,ID,Jakarta,wind-speed,30,0.1,3.3,0.3,14.81
2023-07-23,ID,Jakarta,pressure,60,1008.0,1013.0,1011.0,25.3
2020-05-21,ID,Jakarta,wind-speed,52,0.1,3.6,2.0,6.85
2021-12-26,ID,Jakarta,pm25,48,9.0,160.0,59.0,13761.5
2020-04-12,ID,Jakarta,humidity,72,51.2,94.0,86.7,1653.08
2022-06-16,ID,Jakarta,wind-speed,51,0.1,5.5,1.4,37.89
2023-05-14,ID,Jakarta,pressure,60,1009.0,1013.0,1011.0,19.96
2023-03-05,ID,Jakarta,pressure,72,1010.0,1014.0,1012.5,15.83
2022-05-04,ID,Jakarta,pm25,71,34.0,122.0,76.0,3969.19
2021-11-12,ID,Jakarta,wind-speed,72,0.1,6.1,2.0,30.03
2020-03-22,ID,Jakarta,pm25,67,3.0,173.0,65.0,16101.4
2018-05-23,ID,Jakarta,temperature,72,26.1,32.1,28.1,28.87
2023-04-14,ID,Jakarta,humidity,57,52.5,97.0,83.0,2059.95
2022-07-12,ID,Jakarta,pressure,69,1007.0,1012.9,1009.5,30.31
2021-03-13,ID,Jakarta,humidity,64,54.0,83.0,64.6,714.06
2020-03-24,ID,Jakarta,pm10,69,3.0,72.0,40.0,6093.49
2019-03-13,ID,Jakarta,pressure,72,1014.6,1018.4,1016.4,11.26
2021-12-15,ID,Jakarta,pressure,41,1005.0,1012.3,1009.4,39.25
2023-06-27,ID,Jakarta,wind-speed,54,0.7,3.3,1.8,6.37
2022-07-15,ID,Jakarta,pm25,47,38.0,143.0,73.0,6426.81
2022-12-25,ID,Jakarta,temperature,72,24.0,28.0,25.5,13.16
2021-10-02,ID,Jakarta,humidity,44,52.7,86.9,69.5,1189.67
2019-04-01,ID,Jakarta,temperature,24,23.9,36.1,25.0,178.89
2021-06-11,ID,Jakarta,temperature,58,24.5,35.8,28.0,108.56
2021-05-29,ID,Jakarta,pm25,48,25.0,171.0,91.0,14794.7
2019-10-08,ID,Jakarta,humidity,62,40.4,94.0,66.3,2476.95
2020-07-23,ID,Jakarta,pm25,48,85.0,165.0,137.0,5918.23
2020-04-16,ID,Jakarta,pm25,63,25.0,172.0,85.0,12724.8
2019-03-21,ID,Jakarta,temperature,72,24.8,33.7,25.4,83.63
2021-12-25,ID,Jakarta,pm10,69,22.0,70.0,42.0,1544.08
2019-06-09,ID,Jakarta,wind-speed,60,0.2,6.0,1.8,23.04
2018-05-28,ID,Jakarta,humidity,72,66.0,100.0,91.0,832.24
2018-02-16,ID,Jakarta,pm25,48,17.0,99.0,55.0,3759.72
2022-07-30,ID,Jakarta,pressure,72,1010.0,1013.6,1012.1,11.49
2023-07-29,ID,Jakarta,pressure,66,1008.0,1013.0,1011.0,21.46
2019-04-26,ID,Jakarta,humidity,48,45.5,95.2,92.1,3534.21
2019-10-14,ID,Jakarta,temperature,48,26.5,36.3,28.8,94.64
2019-01-31,ID,Jakarta,pressure,68,1014.0,1018.0,1016.5,12.1
2019-04-03,ID,Jakarta,temperature,24,23.8,33.7,26.7,127.98
2019-06-29,ID,Jakarta,wind-speed,72,0.2,5.1,2.4,16.88
2020-10-21,ID,Jakarta,temperature,72,24.5,35.5,25.5,89.3
2020-11-20,ID,Jakarta,wind-gust,24,0.1,12.4,2.9,145.77
2019-10-22,ID,Jakarta,pm25,48,91.0,171.0,144.0,4893.08
2022-10-25,ID,Jakarta,wind-gust,72,0.2,6.7,0.7,30.19
2021-09-20,ID,Jakarta,dew,40,20.0,24.0,22.0,10.28
2022-04-24,ID,Jakarta,pressure,72,1007.7,1013.0,1011.3,22.35
2022-10-01,ID,Jakarta,pressure,72,1009.4,1013.4,1012.0,14.52
2022-11-24,ID,Jakarta,pressure,72,1010.1,1013.8,1011.9,12.86
2023-01-13,ID,Jakarta,temperature,72,26.0,32.5,27.0,46.2
2023-06-08,ID,Jakarta,pressure,60,1008.0,1012.0,1010.5,18.63
2022-03-28,ID,Jakarta,dew,28,22.0,24.5,24.0,5.04
2021-11-15,ID,Jakarta,pressure,72,1007.0,1013.8,1010.7,25.56
2022-02-01,ID,Jakarta,pm25,64,46.0,162.0,87.0,12167.3
2020-03-21,ID,Jakarta,humidity,72,56.0,100.0,74.5,1819.75
2019-09-12,ID,Jakarta,dew,13,18.0,22.0,20.0,21.67
2020-07-05,ID,Jakarta,wind-speed,58,0.7,8.0,4.6,64.4
2023-03-23,ID,Jakarta,wind-speed,48,0.7,3.8,2.0,7.47
2022-10-24,ID,Jakarta,pm25,35,10.0,82.0,47.0,3276.76
2022-01-29,ID,Jakarta,humidity,60,52.1,100.0,70.0,2145.4
2019-04-19,ID,Jakarta,wind-gust,6,0.1,0.6,0.3,0.51
2019-01-07,ID,Jakarta,wind-speed,72,1.1,4.0,4.0,4.54
2020-08-11,ID,Jakarta,pressure,60,1009.0,1015.9,1012.0,34.95
2019-12-10,ID,Jakarta,wind-speed,36,0.1,4.2,1.8,12.11
2021-05-06,ID,Jakarta,dew,32,23.0,26.0,24.5,5.16
2021-08-14,ID,Jakarta,dew,38,19.5,23.5,22.0,12.29
2021-08-07,ID,Jakarta,pm10,69,28.0,91.0,57.0,3113.82
2021-09-19,ID,Jakarta,pm25,70,1.0,159.0,91.0,20710.4
2020-05-19,ID,Jakarta,pm10,69,14.0,63.0,30.0,1554.97
2023-03-03,ID,Jakarta,wind-gust,3,7.7,7.7,7.7,0.0
2020-08-09,ID,Jakarta,pm25,48,74.0,155.0,97.0,6363.08
2023-05-16,ID,Jakarta,pressure,60,1009.0,1013.5,1012.0,21.76
2023-02-18,ID,Jakarta,temperature,72,25.0,31.0,28.0,44.77
2023-02-08,ID,Jakarta,dew,54,23.0,25.5,24.0,4.53
2022-04-12,ID,Jakarta,temperature,72,25.5,35.6,26.6,157.73
2023-04-25,ID,Jakarta,pressure,72,1006.0,1009.0,1008.0,12.53
2020-07-15,ID,Jakarta,wind-speed,55,0.1,8.2,5.1,58.57
2022-09-07,ID,Jakarta,pressure,72,1008.0,1013.0,1010.5,18.43
2023-02-06,ID,Jakarta,pressure,72,1005.0,1010.0,1007.5,18.27
2020-11-15,ID,Jakarta,pm25,48,46.0,147.0,89.0,5678.51
2020-03-09,ID,Jakarta,pm10,69,7.0,32.0,20.0,534.09
2020-11-02,ID,Jakarta,pm25,48,13.0,95.0,46.0,3477.45
2023-08-05,ID,Jakarta,pressure,63,1011.0,1016.0,1013.0,21.41
2022-10-04,ID,Jakarta,temperature,72,24.4,36.2,25.0,168.34
2019-09-08,ID,Jakarta,pm10,69,40.0,90.0,61.0,1092.12
2018-06-19,ID,Jakarta,temperature,72,23.8,34.6,29.1,137.75
2022-12-04,ID,Jakarta,humidity,72,41.6,88.5,72.1,2312.72
2022-11-18,ID,Jakarta,humidity,72,45.5,87.7,75.5,1874.31
2020-08-27,ID,Jakarta,dew,32,14.0,21.0,19.0,35.47
2023-02-27,ID,Jakarta,wind-gust,3,10.8,10.8,10.8,0.0
2021-03-04,ID,Jakarta,pm10,69,14.0,76.0,35.0,4204.1
2022-05-26,ID,Jakarta,wind-gust,69,1.1,7.0,3.6,30.91
2022-06-06,ID,Jakarta,wind-gust,66,0.1,11.0,3.8,113.14
2020-08-29,ID,Jakarta,humidity,62,37.5,83.0,55.8,1793.64
2023-08-07,ID,Jakarta,wind-speed,45,1.0,3.6,2.3,6.39
2020-08-27,ID,Jakarta,humidity,56,29.0,78.0,52.5,2041.57
2021-04-11,ID,Jakarta,pm10,69,28.0,69.0,45.0,1567.06
2018-06-13,ID,Jakarta,temperature,48,24.1,35.4,29.0,160.29
2020-07-13,ID,Jakarta,humidity,48,50.5,83.0,60.2,1157.09
2022-05-09,ID,Jakarta,temperature,72,25.5,35.2,28.0,97.12
2021-07-22,ID,Jakarta,pm25,48,85.0,158.0,127.0,3706.52
2021-07-03,ID,Jakarta,dew,40,18.5,24.0,22.0,33.72
2023-03-13,ID,Jakarta,pressure,72,1006.0,1010.0,1009.0,16.69
2023-05-18,ID,Jakarta,temperature,72,26.0,32.0,29.0,32.68
2022-07-17,ID,Jakarta,temperature,72,25.0,32.6,27.2,71.55
2019-07-21,ID,Jakarta,temperature,72,25.5,34.3,29.4,81.94
2021-07-23,ID,Jakarta,humidity,59,58.0,97.0,74.1,1656.93
2022-06-05,ID,Jakarta,humidity,72,46.2,86.5,77.4,1681.99
2022-12-21,ID,Jakarta,wind-gust,15,0.1,10.8,0.1,194.5
2022-06-15,ID,Jakarta,wind-speed,43,0.1,4.9,1.1,20.74
2022-04-11,ID,Jakarta,pressure,72,1009.2,1013.6,1012.1,16.58
2022-09-11,ID,Jakarta,pm25,71,25.0,156.0,93.0,10915.8
2020-05-20,ID,Jakarta,pm10,69,2.0,63.0,28.0,3767.84
2023-01-21,ID,Jakarta,pressure,72,1006.0,1010.0,1008.0,16.37
2022-08-07,ID,Jakarta,pm25,71,57.0,171.0,116.0,11678.8
2019-11-07,ID,Jakarta,pm25,47,65.0,172.0,151.0,9028.61
2023-08-09,ID,Jakarta,pm10,66,48.0,158.0,61.0,4768.78
2023-09-30,ID,Jakarta,dew,51,19.5,23.0,22.0,9.9
2022-11-07,ID,Jakarta,pm25,50,38.0,165.0,87.0,10177.0
2023-03-30,ID,Jakarta,pm25,67,29.0,156.0,89.0,9830.25
2021-08-11,ID,Jakarta,temperature,57,25.0,35.3,29.0,95.45
2020-11-04,ID,Jakarta,wind-speed,72,0.1,4.2,1.8,9.76
2022-07-19,ID,Jakarta,wind-speed,69,0.1,6.4,2.5,47.3
2020-07-01,ID,Jakarta,pm10,69,52.0,147.0,68.0,5203.62
2020-05-20,ID,Jakarta,pm25,48,13.0,160.0,87.0,17924.4
2018-06-09,ID,Jakarta,pm25,48,74.0,190.0,157.0,9509.36
2022-06-02,ID,Jakarta,pressure,72,1010.0,1013.9,1011.8,14.82
2021-08-21,ID,Jakarta,pm25,71,2.0,153.0,95.0,21617.0
2022-08-16,ID,Jakarta,humidity,72,57.0,94.0,80.5,1141.62
2023-09-24,ID,Jakarta,pressure,63,1007.0,1012.0,1011.0,30.7
2019-08-27,ID,Jakarta,temperature,72,25.0,32.0,27.0,50.12
2021-02-05,ID,Jakarta,wind-speed,65,0.1,7.4,2.5,61.95
2020-08-04,ID,Jakarta,wind-speed,54,0.7,8.2,3.3,37.54
2023-03-14,ID,Jakarta,dew,48,23.0,25.5,24.0,6.61
2019-12-29,ID,Jakarta,humidity,9,83.9,85.4,84.0,5.28
2020-04-25,ID,Jakarta,wind-speed,54,0.5,11.0,3.8,117.47
2022-08-21,ID,Jakarta,pm25,71,63.0,153.0,97.0,6410.95
2022-03-21,ID,Jakarta,wind-speed,63,2.2,8.7,5.4,23.5
2019-10-31,ID,Jakarta,wind-speed,72,0.6,5.5,2.0,19.3
2023-05-24,ID,Jakarta,pressure,57,1010.0,1014.0,1012.0,17.14
2022-09-22,ID,Jakarta,pressure,72,1010.0,1014.9,1012.8,19.46
2021-02-27,ID,Jakarta,wind-speed,69,0.1,6.2,1.0,31.33
2021-03-14,ID,Jakarta,pm25,47,34.0,151.0,74.0,6366.7
2019-09-05,ID,Jakarta,dew,32,20.0,24.0,21.5,17.26
2021-06-26,ID,Jakarta,pm25,48,46.0,179.0,107.0,13695.9
2023-05-15,ID,Jakarta,dew,51,21.5,24.0,23.0,5.38
2020-07-27,ID,Jakarta,humidity,58,36.5,85.5,56.5,2024.7
2020-04-07,ID,Jakarta,pm25,66,10.0,159.0,63.0,11318.3
2019-12-22,ID,Jakarta,pressure,72,1008.1,1012.5,1011.0,14.32
2022-03-29,ID,Jakarta,pm25,70,73.0,159.0,98.0,4946.43
2022-07-28,ID,Jakarta,pm10,21,58.0,85.0,70.0,1070.14
2021-03-23,ID,Jakarta,pm10,69,9.0,43.0,29.0,602.57
2020-12-20,ID,Jakarta,pm25,65,12.0,152.0,50.0,10339.9
2019-10-22,ID,Jakarta,temperature,72,26.1,37.2,29.7,170.88
2022-07-06,ID,Jakarta,dew,3,25.5,25.5,25.5,0.0
2020-02-06,ID,Jakarta,pm10,45,15.0,63.0,51.0,3163.45
2023-08-17,ID,Jakarta,pressure,60,1008.5,1013.0,1011.0,19.17
2019-07-18,ID,Jakarta,humidity,72,31.0,82.0,56.8,2825.76
2019-08-01,ID,Jakarta,pressure,72,1012.6,1016.7,1015.0,15.61
2021-07-13,ID,Jakarta,dew,28,21.0,24.0,23.0,8.78
2022-02-26,ID,Jakarta,wind-gust,22,0.3,11.5,3.9,85.99
2019-06-04,ID,Jakarta,wind-gust,69,1.7,11.8,3.7,92.43
2020-08-30,ID,Jakarta,temperature,56,24.5,34.9,30.1,94.03
2023-03-17,ID,Jakarta,pressure,54,1007.0,1012.0,1010.5,26.64
2020-03-09,ID,Jakarta,humidity,72,51.2,80.0,66.0,1010.16
2022-05-09,ID,Jakarta,wind-gust,72,1.6,13.0,3.0,113.0
2020-12-18,ID,Jakarta,temperature,72,25.0,34.3,27.9,64.82
2019-08-27,ID,Jakarta,pressure,72,1008.0,1012.0,1010.5,17.89
2019-11-28,ID,Jakarta,temperature,72,26.6,35.2,27.4,101.37
2021-10-07,ID,Jakarta,wind-speed,72,0.2,5.6,2.0,27.22
2022-07-10,ID,Jakarta,pressure,72,1007.0,1012.2,1010.4,23.7
2021-09-07,ID,Jakarta,wind-speed,57,1.5,5.6,1.8,10.26
2020-04-19,ID,Jakarta,pm10,69,21.0,79.0,53.0,2733.22
2020-05-05,ID,Jakarta,pressure,54,1006.0,1013.9,1010.0,44.47
2020-11-28,ID,Jakarta,temperature,64,25.0,38.2,28.8,126.22
2020-05-29,ID,Jakarta,humidity,55,52.1,94.0,73.5,1826.29
2021-07-27,ID,Jakarta,humidity,64,31.0,100.0,57.2,4207.48
2021-06-19,ID,Jakarta,wind-gust,39,0.1,6.1,1.5,24.36
2023-02-20,ID,Jakarta,humidity,72,74.5,100.0,85.5,635.59
2019-07-31,ID,Jakarta,pm25,48,61.0,174.0,149.0,9184.14
2022-03-05,ID,Jakarta,pressure,42,1006.5,1010.0,1008.5,13.34
2022-07-13,ID,Jakarta,temperature,72,24.4,33.9,25.6,64.52
2022-03-30,ID,Jakarta,dew,28,22.0,25.0,23.0,12.29
2019-09-28,ID,Jakarta,dew,63,20.0,24.0,22.0,9.04
2018-07-01,ID,Jakarta,temperature,72,26.6,26.6,26.6,0.0
2020-10-26,ID,Jakarta,wind-speed,50,0.2,7.7,2.1,28.75
2020-06-19,ID,Jakarta,humidity,50,52.0,83.0,68.0,1185.63
2022-05-23,ID,Jakarta,wind-gust,66,0.1,13.5,6.8,171.1
2018-03-31,ID,Jakarta,pm25,48,21.0,93.0,55.0,3413.88
2021-12-14,ID,Jakarta,pm25,48,53.0,142.0,76.0,3724.36
2021-04-21,ID,Jakarta,wind-gust,23,0.1,11.8,2.3,157.24
2020-10-04,ID,Jakarta,wind-gust,23,0.3,12.3,6.9,124.01
2021-12-27,ID,Jakarta,pressure,60,1009.0,1016.0,1012.0,34.03
2020-03-17,ID,Jakarta,pressure,72,1007.0,1013.7,1012.4,31.32
2023-09-04,ID,Jakarta,pm10,69,44.0,78.0,58.0,726.06
2021-06-02,ID,Jakarta,wind-speed,43,0.1,5.1,2.0,15.45
2023-06-23,ID,Jakarta,wind-speed,51,0.7,4.1,2.8,8.51
2022-10-25,ID,Jakarta,pm25,27,5.0,157.0,63.0,17558.3
2020-06-24,ID,Jakarta,pm25,48,85.0,178.0,129.0,6346.37
2020-04-07,ID,Jakarta,temperature,64,25.0,36.0,28.3,93.5
2021-08-22,ID,Jakarta,dew,30,21.5,24.0,22.5,4.55
2019-05-03,ID,Jakarta,pm25,48,42.0,168.0,114.0,12111.2
2022-11-08,ID,Jakarta,humidity,72,54.2,99.0,91.9,2698.65
2021-06-11,ID,Jakarta,pm10,69,27.0,72.0,52.0,1399.1
2022-07-12,ID,Jakarta,humidity,69,62.0,94.0,78.5,1311.36
2020-05-21,ID,Jakarta,humidity,56,45.1,100.0,64.7,2724.61
2021-02-27,ID,Jakarta,dew,44,21.0,25.0,24.0,9.92
2023-05-12,ID,Jakarta,dew,39,24.0,26.0,25.0,6.13
2020-06-25,ID,Jakarta,humidity,56,43.1,100.0,65.0,3106.09
2023-07-15,ID,Jakarta,temperature,60,25.5,33.0,29.0,51.17
2023-09-13,ID,Jakarta,humidity,60,39.0,83.0,52.0,1531.55
2023-01-16,ID,Jakarta,wind-gust,3,11.3,11.3,11.3,0.0
2020-09-18,ID,Jakarta,wind-gust,72,0.3,11.7,3.9,146.02
2021-04-23,ID,Jakarta,humidity,60,46.2,94.0,70.7,2068.39
2021-03-09,ID,Jakarta,wind-speed,57,1.0,4.6,2.3,8.31
2021-02-06,ID,Jakarta,wind-gust,66,1.0,13.6,4.4,144.36
2020-03-04,ID,Jakarta,pm10,69,7.0,91.0,26.0,7470.38
2023-05-23,ID,Jakarta,wind-speed,63,0.7,4.1,1.8,13.16
2022-06-07,ID,Jakarta,pm25,71,46.0,160.0,91.0,8945.68
2021-01-17,ID,Jakarta,wind-speed,50,0.2,6.8,2.5,26.11
2020-04-20,ID,Jakarta,wind-speed,49,0.7,5.9,3.6,16.86
2023-07-23,ID,Jakarta,pm25,23,76.0,159.0,124.0,5606.01
2019-06-11,ID,Jakarta,temperature,72,25.0,35.2,27.7,130.31
2022-01-07,ID,Jakarta,dew,48,21.0,25.0,23.5,16.9
2023-07-14,ID,Jakarta,humidity,57,49.0,88.0,74.0,1470.9
2023-05-14,ID,Jakarta,temperature,60,25.0,35.0,29.5,105.92
2020-04-20,ID,Jakarta,pressure,56,1006.5,1013.6,1010.5,45.62
2021-06-30,ID,Jakarta,humidity,70,62.0,100.0,81.0,865.8
2022-10-08,ID,Jakarta,pm25,71,25.0,145.0,63.0,6943.52
2020-07-16,ID,Jakarta,wind-gust,24,2.4,11.5,4.9,78.09
2022-04-02,ID,Jakarta,pm25,70,38.0,161.0,74.0,7546.46
2018-04-13,ID,Jakarta,pm25,48,25.0,154.0,85.0,12145.1
2020-11-23,ID,Jakarta,wind-speed,45,0.1,5.9,2.0,15.46
2020-12-23,ID,Jakarta,pm10,69,18.0,42.0,30.0,450.77
2022-07-15,ID,Jakarta,humidity,72,48.0,99.0,82.1,2954.19
2021-11-28,ID,Jakarta,wind-speed,72,1.5,7.7,3.7,37.35
2023-07-16,ID,Jakarta,humidity,63,52.0,91.0,68.0,1381.08
2021-05-27,ID,Jakarta,humidity,66,48.5,88.0,71.9,1260.97
2023-07-29,ID,Jakarta,humidity,66,48.0,88.0,69.0,1921.28
2020-01-29,ID,Jakarta,pm25,67,4.0,177.0,104.0,21189.2
2022-11-10,ID,Jakarta,pm25,71,36.0,152.0,74.0,4664.0
2020-04-24,ID,Jakarta,temperature,60,26.0,35.0,31.0,134.3
2020-06-14,ID,Jakarta,pressure,54,1007.0,1013.6,1010.0,41.27
2023-07-11,ID,Jakarta,wind-speed,57,0.7,5.1,2.0,14.96
2023-05-21,ID,Jakarta,pressure,72,1009.0,1013.0,1011.5,16.25
2022-03-23,ID,Jakarta,dew,30,23.0,25.0,24.0,3.68
2020-05-14,ID,Jakarta,humidity,72,50.7,80.9,70.0,920.57
2019-04-06,ID,Jakarta,wind-gust,6,0.1,10.2,0.4,264.19
2023-04-20,ID,Jakarta,humidity,72,66.0,100.0,91.0,1324.93
2019-11-01,ID,Jakarta,pm25,48,57.0,152.0,102.0,8135.3
2022-11-14,ID,Jakarta,temperature,72,23.8,36.9,27.5,179.46
2019-12-29,ID,Jakarta,pressure,9,1011.0,1012.2,1011.5,2.72
2020-02-04,ID,Jakarta,temperature,63,24.9,33.6,26.9,85.43
2019-02-04,ID,Jakarta,pressure,72,1013.9,1017.9,1016.5,11.58
2023-08-30,ID,Jakarta,dew,54,19.0,24.0,20.5,28.81
2020-10-06,ID,Jakarta,wind-gust,24,1.0,10.6,5.4,58.79
2019-12-27,ID,Jakarta,pm25,48,50.0,159.0,107.0,7625.46
2021-10-26,ID,Jakarta,wind-speed,63,0.1,6.0,2.3,24.65
2020-04-06,ID,Jakarta,humidity,52,50.3,100.0,81.5,1802.05
2019-12-29,ID,Jakarta,pm10,69,13.0,62.0,31.0,2952.12
2020-10-15,ID,Jakarta,wind-gust,24,0.6,10.0,4.0,73.83
2019-03-02,ID,Jakarta,pm25,48,25.0,99.0,59.0,3745.46
2020-10-29,ID,Jakarta,wind-gust,57,0.9,13.3,7.0,149.1
2021-12-01,ID,Jakarta,temperature,71,26.0,38.3,29.0,102.22
2023-04-10,ID,Jakarta,temperature,54,25.5,32.0,28.0,39.78
2020-01-13,ID,Jakarta,temperature,72,25.5,34.4,28.3,73.54
2021-09-24,ID,Jakarta,pm10,69,12.0,77.0,46.0,3516.98
2022-01-02,ID,Jakarta,dew,26,21.5,25.0,23.5,9.35
2019-06-07,ID,Jakarta,wind-gust,72,2.0,9.8,4.4,40.46
2019-04-10,ID,Jakarta,pm25,46,70.0,184.0,151.0,9761.16
2023-03-26,ID,Jakarta,wind-speed,30,0.7,8.2,2.5,40.93
2022-01-25,ID,Jakarta,pressure,58,1005.5,1012.5,1009.0,36.56
2023-08-10,ID,Jakarta,pm25,46,85.0,198.0,151.0,7413.49
2021-03-10,ID,Jakarta,wind-speed,53,0.7,5.1,2.0,11.72
